Age,Gender,UndergraduateMajor,Undergraduate GPA,Years of Work Experience,CurrentJobTitle,Annual Salary (Before MBA),HasManagementExperience,GRE/GMAT Score,Undergrad University Ranking,Entrepreneurial Interest,Networking Importance,MBAFundingSource,DesiredPostMBArole,Expected Post-MBA Salary,LocationPreference,ReasonforMBA,OnlineorOnCampus,DecidedToPursueMBA
27,1,0,3.67,1,5,115543,0,359,443,3.0,3.0,2,1,181919,1,0,0,0
21,0,0,2.83,1,5,44275,0,416,48,2.7,9.9,0,1,142594,1,3,0,1
31,0,1,3.59,6,3,100659,1,747,302,9.2,1.1,1,2,182552,0,0,0,1
24,0,4,3.06,8,0,118650,0,676,53,4.1,8.7,0,4,86615,1,0,1,1
28,1,3,2.96,4,0,100760,0,633,120,9.7,7.2,0,5,112732,1,2,0,1
22,0,4,3.61,6,1,89539,0,675,320,2.4,6.9,0,0,145856,0,1,1,0
26,1,4,2.85,7,3,87465,0,516,276,7.8,3.8,2,1,78259,1,2,1,1
33,0,1,3.6,7,3,61757,1,609,126,2.8,2.7,0,4,62887,1,0,1,0
26,0,4,2.2,3,4,64658,1,312,413,7.4,6.6,0,2,188701,1,2,1,1
32,0,3,3.27,9,4,106282,0,624,490,3.4,9.2,0,4,193054,1,0,0,1
29,0,2,3.41,6,4,119964,0,727,123,4.0,3.3,0,0,126526,0,3,0,1
25,1,2,3.8,0,0,105661,0,536,54,6.8,8.3,1,5,161575,1,0,0,1
30,1,3,2.45,3,1,100320,1,703,437,1.3,1.8,3,4,156193,1,3,0,1
24,1,1,3.21,4,1,72370,0,529,218,3.2,3.2,1,0,162144,0,1,0,0
25,0,0,2.87,9,5,101630,0,761,339,8.7,1.5,3,2,79206,1,1,1,0
32,0,1,2.77,6,1,59204,1,718,136,3.8,4.4,2,4,83704,0,3,0,0
32,0,3,2.21,5,4,79656,1,383,486,9.6,7.3,3,0,75950,1,1,0,0
30,2,4,2.27,3,3,73785,0,283,20,2.3,5.5,0,4,143221,0,3,0,1
31,0,2,3.67,2,5,72842,1,315,449,7.5,5.8,1,4,74090,0,1,1,1
25,1,4,3.5,5,0,57118,0,421,464,2.5,6.2,2,2,177785,1,2,0,1
28,0,1,2.76,9,1,108738,0,782,314,7.9,3.0,0,4,64220,0,2,1,0
30,0,3,3.66,4,3,95355,1,255,65,2.9,4.0,0,2,117176,1,1,0,0
32,0,2,2.16,2,4,38783,0,768,419,8.8,5.1,0,4,64503,1,2,1,0
28,0,3,3.25,3,0,70036,1,768,136,6.6,6.2,0,1,151454,0,1,0,1
22,1,2,3.74,1,0,82631,0,489,136,8.9,8.6,3,5,169976,0,0,0,1
27,0,2,3.68,8,1,90974,0,296,450,6.7,5.2,1,5,145134,0,0,1,1
28,1,2,2.75,6,3,40215,0,404,28,8.3,7.9,1,1,73005,1,1,0,0
31,0,1,3.49,9,4,57729,1,501,95,8.8,2.1,0,5,105432,1,0,0,1
26,2,3,2.85,2,4,48836,0,799,428,5.2,2.2,0,2,188126,1,0,0,0
25,0,0,3.68,7,4,80299,0,337,16,7.1,3.6,2,0,180766,1,1,0,1
31,1,0,3.06,7,4,34359,0,519,459,1.2,3.9,1,2,138174,0,1,0,1
29,1,0,3.53,0,1,55234,0,605,497,5.5,6.6,3,0,96362,0,2,0,0
33,2,3,2.16,4,1,86093,1,365,320,2.9,3.0,0,2,151609,0,0,0,1
23,0,4,3.18,4,3,63882,1,299,462,2.0,2.3,2,2,149448,0,2,1,1
32,1,3,3.1,2,5,44563,0,708,421,10.0,6.8,2,0,100416,0,2,1,1
33,0,2,3.22,1,1,102051,0,281,124,10.0,10.0,0,1,140406,1,3,1,0
33,0,4,3.39,0,4,87704,1,458,33,2.9,9.9,1,1,79717,0,1,1,1
30,0,2,3.84,3,3,53290,1,443,8,9.1,9.3,3,1,117949,0,2,1,0
24,0,2,3.57,9,4,77437,0,336,233,9.1,1.6,3,1,141248,0,3,0,1
29,2,3,2.44,1,1,99320,0,510,290,9.8,7.9,2,2,182487,0,0,1,0
26,0,0,3.65,4,3,56838,0,724,141,4.5,4.5,2,2,107359,1,1,0,1
28,1,4,2.24,9,4,117581,0,439,491,9.4,8.4,2,4,83913,1,3,0,1
27,1,1,3.24,1,5,108001,0,507,272,8.0,1.4,2,5,180649,0,2,1,0
31,1,0,3.77,0,0,101101,1,754,292,7.6,8.5,2,4,167526,1,2,1,0
22,1,1,2.2,9,0,53721,0,753,182,3.2,6.6,3,5,103141,0,3,1,0
23,0,3,3.7,9,4,55755,1,481,359,5.4,1.7,3,5,154467,1,3,0,0
21,1,4,3.6,9,0,80206,0,683,213,8.1,9.6,0,2,116128,0,3,0,0
29,0,3,3.01,9,5,84883,1,655,337,8.6,8.9,2,1,87724,0,0,1,1
33,1,1,2.62,8,5,69278,1,744,39,2.8,7.2,1,0,79540,0,1,1,0
27,1,2,2.81,1,4,56851,0,487,119,3.8,4.3,1,2,136794,1,2,0,1
21,2,3,3.94,9,5,75514,0,614,437,2.5,5.6,3,0,186531,0,1,1,1
23,0,4,2.4,3,0,100956,0,668,34,2.4,1.2,2,4,161263,0,1,1,1
24,0,3,3.16,2,4,54897,1,607,274,2.9,7.0,2,1,179355,0,1,0,0
24,0,0,2.17,0,0,82071,0,273,41,9.2,9.6,2,4,122285,0,1,0,0
25,0,3,2.44,7,5,43507,1,413,489,4.3,3.0,0,1,106499,1,2,0,0
34,0,1,3.53,1,5,101071,0,459,107,5.5,4.7,2,2,99451,1,1,0,0
23,1,3,2.61,7,3,98008,1,480,228,1.1,8.8,3,0,63359,1,3,0,1
23,0,4,3.97,0,1,107665,0,712,36,7.8,1.6,0,1,60009,0,0,0,0
21,1,3,3.0,5,1,83430,0,561,261,3.6,3.9,3,5,101457,0,2,1,1
27,1,3,3.03,3,4,66676,0,722,28,7.3,9.5,3,2,64266,0,0,0,1
31,1,4,2.07,2,0,67380,0,399,433,2.8,7.9,3,2,112279,0,0,1,1
30,0,3,3.91,0,1,49446,1,551,197,4.4,1.7,3,1,179876,0,2,1,0
34,0,4,2.35,9,4,43630,0,272,324,5.7,5.2,3,1,76348,1,2,0,0
21,0,1,3.08,0,5,76339,1,760,131,6.7,5.6,2,4,82905,0,1,0,1
22,0,4,2.79,6,1,69282,1,589,417,2.5,7.7,0,2,150084,0,1,1,0
33,1,1,2.83,5,0,44632,1,644,57,4.9,2.9,3,5,166138,0,0,0,1
24,0,1,3.29,2,3,74683,0,577,180,1.1,3.1,0,0,149898,0,1,1,1
33,1,4,3.32,1,3,87252,0,607,323,2.2,8.7,2,5,149429,0,0,1,0
24,1,3,2.31,9,1,86673,0,644,456,4.0,3.0,2,0,198823,1,0,1,0
25,1,0,3.0,2,3,78182,0,530,23,9.4,5.0,2,4,112958,1,2,0,1
31,0,4,3.58,7,4,98251,0,280,70,8.9,7.3,2,1,150432,0,1,0,0
22,0,3,2.89,6,0,86634,0,505,283,5.7,5.7,3,0,70340,0,1,1,1
24,1,1,2.33,6,5,100836,0,707,342,6.4,9.2,0,5,181579,0,3,0,0
21,0,2,2.63,4,0,81879,0,576,418,3.6,5.6,2,1,73627,0,0,1,1
22,0,0,2.42,9,5,107432,0,733,249,7.0,2.9,1,5,107234,0,3,1,0
21,0,3,2.25,2,3,81580,1,422,193,3.1,8.5,1,4,183105,0,2,0,0
30,0,0,2.76,0,4,33379,1,435,292,1.0,8.0,3,4,112565,0,2,0,0
30,1,2,3.08,0,5,116538,0,525,347,9.7,2.8,2,5,117973,1,0,0,1
33,0,2,2.15,5,3,108827,1,439,9,4.4,7.9,0,5,78427,1,0,0,1
24,1,2,3.21,3,5,62095,0,694,364,5.7,3.9,1,5,194020,0,3,0,0
24,0,4,3.99,6,1,38881,0,617,243,1.9,6.1,3,0,100852,1,0,0,1
27,1,0,3.93,9,0,75534,0,608,25,5.7,9.7,0,2,117018,0,2,0,1
30,1,4,3.66,9,4,107820,0,374,78,9.1,1.4,3,2,153346,1,3,0,1
31,1,2,2.53,9,3,75615,0,258,402,8.9,2.5,3,2,198871,1,2,0,0
31,0,3,2.04,0,4,75523,0,354,497,6.2,6.5,2,0,64792,0,0,0,1
29,0,2,3.67,5,0,36325,1,343,466,8.7,1.5,3,2,186486,0,2,0,0
29,0,4,2.11,6,5,68193,0,782,241,4.3,2.0,3,2,66204,0,3,1,0
25,1,2,2.41,0,5,98336,0,271,283,2.7,6.5,2,2,123104,1,1,1,1
30,1,2,3.09,1,4,97839,0,613,9,4.8,8.6,2,5,173910,0,1,0,1
21,1,4,2.36,8,5,92801,0,595,204,8.3,5.9,1,0,63325,1,0,0,0
21,0,4,3.67,8,5,111399,0,798,184,7.4,2.7,3,5,146430,1,3,1,0
26,1,3,3.55,5,5,100530,0,504,115,4.5,2.2,2,5,92623,1,1,1,1
22,0,4,3.51,3,1,31320,1,681,47,4.1,8.4,0,1,196780,0,3,0,0
28,1,3,3.63,6,3,73227,0,379,338,9.7,9.1,0,0,197500,1,3,0,0
33,0,1,2.44,4,3,54479,1,555,177,3.4,7.8,0,4,199314,0,2,1,1
29,1,1,3.46,2,0,86023,1,630,142,3.8,3.0,3,0,70337,1,0,0,1
33,0,4,2.71,3,5,44534,1,629,74,4.1,4.2,2,2,176074,1,3,1,1
24,0,2,3.33,1,4,63982,0,767,84,8.0,4.9,0,4,190921,0,2,1,1
25,1,0,2.24,5,5,104784,0,731,278,8.7,2.1,1,5,177930,0,0,1,1
31,0,2,3.41,2,0,58682,0,326,187,3.0,3.3,1,0,190781,1,1,0,1
28,1,4,3.94,6,5,40746,1,459,162,4.7,7.5,0,2,105484,1,3,0,1
23,1,3,2.09,3,1,117483,1,561,304,8.8,8.0,1,4,156638,1,1,0,1
25,1,2,2.19,7,0,54044,0,354,358,3.8,2.6,0,1,187868,1,2,1,1
23,0,1,2.25,0,3,58443,1,465,453,4.6,3.9,1,1,95298,0,3,1,1
32,0,4,2.86,8,3,48165,1,478,30,6.0,5.4,3,0,139889,1,1,1,1
30,1,2,2.58,2,1,79149,0,765,1,6.8,2.6,1,1,163518,0,2,1,0
23,0,2,3.61,2,3,80990,1,637,26,3.7,8.8,2,2,97423,1,1,1,0
23,1,3,2.95,4,1,56000,1,583,199,6.2,3.7,0,4,133785,0,2,0,1
33,0,3,2.97,9,3,92281,0,336,263,7.5,3.2,3,0,158598,1,3,0,0
32,0,3,3.43,0,3,60964,0,743,365,1.8,9.0,0,2,154719,0,0,1,1
27,0,0,2.72,2,5,81592,0,709,5,10.0,7.1,1,0,75172,0,1,0,1
27,0,4,2.71,3,0,113026,1,489,84,9.4,5.6,1,1,104726,1,3,0,1
27,0,4,3.51,1,3,45111,1,563,370,2.4,2.0,3,2,73338,0,0,0,0
30,1,1,3.56,5,0,82154,1,360,448,4.0,2.3,2,1,151760,1,3,1,1
28,1,1,2.03,9,0,84340,1,445,348,3.5,3.0,0,1,160061,0,2,1,0
25,0,4,2.29,3,3,49789,1,698,23,1.2,3.0,2,2,79253,1,1,1,1
25,2,2,2.43,0,0,71772,1,503,136,5.5,9.0,1,4,183658,1,3,1,1
34,1,4,2.7,2,1,33232,0,323,431,2.4,9.5,1,5,80462,0,2,0,1
24,1,0,2.58,6,4,116122,0,539,208,2.2,4.8,2,4,99253,0,1,1,0
27,1,1,3.34,2,1,82203,1,492,169,2.9,2.8,1,4,174814,0,3,0,1
30,1,1,3.66,5,3,103150,1,486,432,7.8,3.5,3,4,183474,1,1,1,1
24,0,1,2.38,5,1,65650,0,385,326,2.2,1.2,1,0,68808,0,0,0,0
22,0,4,3.13,0,4,95895,0,767,459,6.7,2.9,3,5,168089,1,3,1,0
24,0,1,2.74,1,1,53452,1,712,333,3.6,1.1,0,0,71356,0,0,1,1
33,1,1,3.01,9,0,81349,1,682,194,1.6,9.7,1,0,190335,1,1,1,0
33,0,4,3.24,5,3,117877,0,388,433,9.8,6.6,0,1,156168,0,2,1,0
28,1,2,3.79,1,0,62866,1,407,386,6.8,7.1,1,0,194692,1,0,0,0
29,0,1,2.38,1,0,37334,0,779,319,2.8,1.7,0,4,173286,0,3,1,1
23,1,1,2.17,3,3,81855,0,770,397,5.6,5.1,3,4,191892,0,1,1,1
27,0,1,3.25,7,3,107470,0,383,211,4.5,4.9,3,1,164393,0,3,0,0
34,0,0,2.79,5,5,44256,1,329,417,2.6,8.5,3,5,88138,0,0,1,0
32,0,4,2.33,7,4,39003,0,714,229,9.7,8.0,1,2,174796,0,1,0,1
34,0,1,2.23,3,0,89854,0,599,375,8.7,4.7,0,2,172787,1,0,1,0
29,0,0,3.12,2,0,78683,1,394,281,4.3,7.5,3,5,89611,1,0,1,0
31,1,2,2.6,6,3,113795,1,544,368,8.3,1.8,0,5,120487,0,1,0,1
24,0,2,3.99,6,3,59270,0,377,486,2.7,3.3,0,0,98893,0,2,1,1
30,0,0,2.81,1,1,61827,0,716,238,1.7,2.5,3,0,64342,0,0,1,0
23,1,2,2.42,0,0,86559,0,741,104,5.7,7.5,3,0,100101,1,3,1,1
25,0,3,3.26,7,0,104968,0,620,338,4.5,8.9,0,4,96086,0,2,0,1
21,1,2,2.49,2,3,84855,1,415,29,1.6,6.6,3,5,65509,1,1,0,1
23,2,3,2.99,5,0,77284,0,495,37,6.7,7.0,2,5,98396,0,3,0,0
28,0,0,2.97,6,4,41262,1,647,331,8.4,6.3,0,0,146047,0,2,1,1
31,0,3,2.91,7,5,101072,1,350,237,5.7,6.3,1,5,126520,1,1,1,1
28,0,2,3.59,5,3,79836,1,408,169,1.5,2.9,2,4,192657,0,2,1,1
33,1,1,2.43,6,3,109965,0,446,367,4.4,1.2,1,5,177468,1,1,0,0
24,1,3,3.81,4,0,96434,0,253,237,3.3,2.7,3,2,155524,0,2,0,1
22,1,2,3.58,2,5,72647,1,465,343,2.3,3.9,3,4,182310,1,0,0,1
33,1,1,2.67,1,5,51451,0,255,87,5.5,4.6,3,0,167054,1,2,0,0
28,0,0,2.36,6,3,69582,0,697,35,1.6,7.5,1,1,97539,1,3,0,1
28,1,0,2.56,7,3,68214,1,407,3,1.6,1.1,2,2,159779,0,3,0,1
30,1,4,2.67,7,3,97367,1,514,175,8.0,6.2,0,4,178700,0,1,0,0
24,1,0,3.11,2,4,101120,1,657,190,4.8,3.7,2,1,174417,0,2,0,1
23,1,4,2.09,1,0,98017,0,262,274,7.7,2.6,1,4,192805,0,0,0,1
22,1,0,3.83,8,4,42617,0,744,313,3.9,3.6,3,2,77690,1,0,1,1
29,0,0,2.2,5,3,57150,0,606,436,4.2,4.3,2,5,82693,1,2,0,0
21,0,0,2.56,9,5,87364,1,524,73,4.9,8.7,0,0,135835,1,2,1,1
27,0,4,2.22,2,0,36164,0,552,48,3.7,3.3,0,4,114342,0,3,1,0
25,0,4,2.51,4,0,50795,0,501,20,6.0,5.7,2,0,171272,0,3,0,1
28,2,3,3.68,0,3,57868,0,343,472,1.7,7.6,3,4,144800,0,1,0,1
24,0,2,3.23,1,3,63385,1,280,209,6.0,9.3,1,4,83198,1,0,0,0
27,1,2,2.45,8,3,75800,0,550,109,7.4,1.3,0,1,66627,0,2,0,1
33,1,2,3.74,9,3,103876,0,745,396,9.9,8.0,0,2,153773,0,1,1,1
25,0,0,3.6,9,3,100838,0,353,417,6.7,3.2,1,4,107978,1,3,1,1
34,1,2,3.51,2,3,37886,0,559,127,7.4,8.6,2,1,72695,0,3,1,1
25,1,4,3.7,7,0,37789,1,578,454,6.4,2.3,3,2,68733,0,1,0,1
34,1,3,3.24,9,4,83529,1,347,94,9.6,7.0,3,2,172742,1,1,0,0
29,0,1,3.0,7,5,86650,0,719,70,8.3,7.7,0,4,128216,1,0,1,1
29,0,3,2.75,4,3,61798,1,660,432,6.5,5.7,3,2,148248,1,3,0,0
33,0,2,2.45,7,5,46496,1,301,279,4.0,4.1,1,2,82013,1,0,0,0
29,0,2,3.11,1,0,35332,1,276,46,3.9,2.4,2,5,157957,1,1,0,1
32,1,4,3.78,1,5,104797,1,365,135,7.8,1.9,3,0,177441,0,0,1,1
26,2,3,3.19,3,0,40685,1,614,26,9.4,7.8,1,5,199364,0,3,0,0
26,1,4,3.84,7,1,72053,0,676,195,9.9,1.5,3,2,159366,0,1,0,1
25,1,4,2.71,1,4,48613,0,553,313,3.4,6.2,1,5,116071,1,2,1,1
29,1,1,3.39,3,1,107699,1,691,281,6.3,1.3,1,5,67479,0,0,0,0
30,0,4,3.3,7,0,117212,0,788,195,7.3,5.1,3,1,150239,1,0,1,0
28,1,4,3.34,2,1,71940,0,409,207,4.7,2.2,3,0,191658,0,3,1,1
27,0,1,3.29,7,0,119591,0,591,124,2.0,6.9,2,4,104743,1,2,0,0
27,1,0,2.44,1,1,48741,0,749,167,3.6,3.2,2,4,103289,1,0,1,0
26,0,0,2.29,0,0,83590,0,532,68,5.6,4.2,1,1,165298,0,2,1,0
25,0,1,3.96,5,4,36751,1,545,166,2.0,7.8,3,4,192867,0,1,1,0
33,1,4,2.09,7,4,82203,0,343,429,3.8,6.4,3,5,126497,0,3,1,1
24,1,2,2.94,8,4,68007,0,412,118,3.3,7.5,3,2,136682,1,0,1,1
23,1,3,2.85,9,0,93521,1,710,320,4.2,7.3,2,5,63035,1,2,0,1
23,1,2,2.72,7,5,49365,0,634,213,7.2,9.0,1,5,108245,0,3,0,0
26,0,2,3.56,1,1,54405,0,483,310,5.3,8.0,3,1,189898,0,2,0,0
24,1,4,3.49,0,1,116986,1,404,222,4.4,7.6,3,0,175124,0,2,1,1
32,0,3,3.81,6,1,42854,0,527,199,3.5,1.6,2,5,73343,0,0,0,0
32,1,3,2.79,6,1,99500,1,754,397,7.2,2.0,1,1,185218,1,2,1,0
26,1,0,3.13,2,4,116004,1,400,178,7.1,5.9,3,1,129168,0,2,0,1
23,0,1,3.78,5,5,100396,0,430,43,5.0,4.0,0,2,70198,0,1,1,0
24,1,4,3.99,6,1,116571,0,540,135,3.5,5.6,3,1,163366,0,3,0,1
29,1,3,3.94,8,5,31123,0,768,471,8.3,7.6,1,5,184605,1,0,1,1
25,0,4,3.44,0,0,72011,0,657,172,8.7,3.9,2,4,130470,1,3,0,0
33,1,0,2.29,2,0,79967,1,457,448,8.6,8.8,3,4,63345,0,2,0,1
27,1,2,2.05,4,1,44650,1,377,7,4.5,4.9,0,5,129540,1,2,0,0
30,1,3,3.65,2,3,93290,0,272,10,3.3,4.0,0,4,126832,1,2,0,0
22,0,0,3.68,7,4,32858,1,256,78,8.6,5.6,3,2,62125,1,3,1,1
34,0,4,3.49,9,1,79834,0,737,197,9.8,5.6,1,0,121093,0,2,1,0
34,1,0,2.56,5,4,87292,1,561,190,2.7,8.7,3,1,192146,1,1,0,0
25,0,0,3.28,1,1,99191,0,653,403,6.7,2.7,0,0,90463,0,3,0,1
29,2,0,2.63,0,4,57178,0,792,229,4.0,5.7,0,4,131601,1,3,0,1
31,0,0,2.9,9,3,59175,1,724,33,5.4,8.3,3,0,175147,1,2,1,1
23,1,0,2.76,4,3,64210,0,734,318,6.2,7.0,1,2,187868,1,0,0,1
34,1,0,3.83,8,0,77834,0,706,117,5.8,6.0,0,4,98288,1,1,1,1
29,0,1,2.47,9,1,70586,0,594,78,7.9,8.6,1,1,66556,1,0,0,0
34,0,4,3.16,8,3,34500,0,291,451,9.7,8.0,0,5,154346,0,2,1,1
31,1,2,2.72,0,3,114679,1,474,391,1.8,1.6,2,2,72895,0,2,1,1
26,1,4,3.33,2,1,52377,1,774,30,7.2,5.0,1,4,103062,1,1,0,0
24,0,3,3.13,5,1,73161,0,296,124,5.7,7.3,2,2,61267,1,3,0,1
27,1,3,3.85,4,0,62093,0,690,347,4.6,6.8,3,5,192592,1,0,0,0
28,0,4,2.2,3,3,73221,0,655,36,7.0,4.0,2,1,167683,0,2,0,1
26,0,0,2.44,1,4,90977,1,378,358,9.0,4.9,1,0,196714,1,1,0,1
25,1,1,3.53,3,1,33120,1,428,374,6.5,5.6,3,2,154064,1,0,1,0
26,0,2,2.74,4,1,115961,0,718,203,8.4,4.9,0,5,70405,0,1,1,1
25,1,0,2.33,1,1,111753,0,363,107,3.7,7.7,1,2,130151,0,0,0,1
28,0,4,3.01,9,1,32828,0,743,100,4.9,5.4,3,5,90212,0,3,1,0
21,0,4,3.3,0,3,110294,0,411,144,2.6,8.2,0,2,75889,1,3,1,1
31,0,1,2.09,6,4,113382,0,278,81,6.2,5.1,1,5,117756,0,1,1,0
27,1,1,2.58,6,0,53435,1,709,19,7.7,1.4,1,0,156068,1,0,1,0
30,1,4,3.62,7,5,117819,0,538,163,6.2,8.7,3,2,125579,0,0,0,1
30,1,0,3.04,9,3,83447,0,615,294,9.2,7.6,2,0,80400,0,2,0,1
31,0,0,2.07,5,3,84256,0,721,186,8.7,2.5,3,5,178884,0,0,0,0
22,0,0,2.56,0,5,66157,1,351,184,4.8,4.1,1,2,152847,1,3,1,0
34,1,2,3.28,7,5,107470,1,368,63,6.2,1.6,3,2,121094,0,2,0,1
29,0,2,2.4,1,1,57739,1,667,176,6.8,5.3,3,5,130364,1,2,1,1
21,1,0,3.65,2,4,66419,0,714,237,8.3,5.1,3,0,195320,1,2,0,1
31,0,4,3.35,7,3,49519,1,353,322,1.7,2.6,3,5,190387,0,1,1,1
30,1,1,2.94,3,3,68031,0,299,359,8.3,2.7,2,1,127885,1,1,1,0
26,0,3,3.83,4,0,41025,1,724,191,1.6,3.2,3,5,146467,0,3,1,1
29,1,1,2.78,8,5,33495,1,433,347,7.5,7.4,2,0,61441,1,2,1,0
21,0,1,2.47,6,5,47721,0,389,187,5.2,3.9,3,1,69400,0,1,0,1
24,0,3,3.32,9,3,51472,0,362,51,3.1,6.2,2,1,140140,0,2,0,1
24,0,0,3.15,6,5,78940,1,481,449,7.4,3.2,3,1,69138,1,0,0,1
29,0,1,2.67,0,1,36196,1,386,322,8.8,8.7,2,1,135583,0,0,0,1
31,0,3,2.69,0,0,94538,0,414,117,8.5,7.2,1,2,130461,0,2,1,0
25,1,4,2.8,7,3,65779,1,654,369,2.7,9.9,3,4,112236,1,3,0,0
25,1,4,2.58,9,0,81811,0,368,308,6.4,8.8,2,5,60965,0,2,1,1
26,1,4,3.42,0,1,39356,1,762,335,7.0,2.2,0,1,197677,1,2,1,1
21,1,0,3.3,9,0,76002,0,750,374,1.5,7.4,0,2,174171,1,1,1,1
21,1,1,2.88,1,5,83865,1,581,321,4.0,3.6,2,0,191743,0,2,1,0
29,0,1,2.8,3,3,53140,1,529,454,1.9,6.4,0,1,159003,0,2,1,1
23,0,2,2.73,8,0,108446,0,593,158,4.8,6.8,0,1,115784,1,0,0,0
24,0,4,2.57,6,4,69365,1,426,428,7.5,7.8,0,0,137285,0,1,1,0
21,1,0,2.17,6,3,30178,0,795,120,8.2,5.6,2,4,170232,0,2,1,0
29,0,3,2.54,9,0,112957,0,352,64,7.9,4.4,0,4,150229,0,2,1,1
28,0,0,2.64,6,3,115754,1,373,475,3.4,9.5,1,2,193515,0,0,0,0
22,1,1,3.1,4,0,119346,0,732,81,2.3,4.0,1,0,188667,0,1,0,1
28,0,4,3.55,0,0,52168,0,299,296,8.9,3.6,3,4,79627,0,1,1,1
27,1,2,2.79,4,5,52561,0,515,88,7.7,3.8,0,1,146874,0,0,1,1
31,1,0,3.89,7,0,67573,0,340,59,7.8,8.4,1,1,143671,1,2,0,1
26,0,2,3.65,6,4,86551,1,512,434,3.4,6.7,1,5,78115,1,1,1,1
21,0,1,3.97,6,5,53744,1,647,115,6.1,2.7,1,5,96594,0,0,0,1
27,0,3,3.75,1,4,73517,1,648,342,9.1,2.8,2,4,170422,0,1,0,0
30,1,0,3.23,0,4,101867,0,556,271,8.5,2.0,2,5,155587,1,0,0,1
27,0,1,3.2,3,1,89183,1,613,248,3.4,4.8,3,2,112243,0,2,0,1
33,1,4,2.26,7,4,99104,1,436,365,9.6,5.3,0,5,195616,0,1,0,1
34,1,0,3.44,0,0,66754,0,578,277,4.4,4.2,1,2,73526,0,1,1,0
29,0,2,3.2,1,3,115233,0,680,91,6.2,4.5,1,1,97627,0,0,1,1
21,0,0,3.01,6,5,36240,0,282,272,7.6,6.5,2,4,80343,1,1,1,1
22,1,1,3.39,4,5,44188,0,794,249,3.3,5.9,3,2,91496,0,1,0,1
31,0,1,2.89,5,5,87835,0,287,47,4.5,4.9,2,4,180129,1,0,0,1
29,1,2,3.05,7,3,58786,1,782,206,9.4,5.5,3,5,150798,0,3,0,0
33,0,1,2.8,8,4,63077,0,516,324,1.7,8.1,0,2,191586,0,0,0,0
29,1,0,3.43,7,1,59887,1,726,372,1.2,5.6,3,0,84260,0,3,0,0
33,1,2,3.75,0,0,72661,0,437,344,9.7,9.6,3,5,144566,0,2,1,0
26,1,1,3.68,3,5,71765,1,631,77,8.9,6.0,0,4,63190,1,1,0,0
26,0,1,3.57,4,0,72286,0,705,261,8.2,3.9,3,5,176872,0,1,1,1
24,0,0,2.03,8,4,64685,1,305,104,4.0,9.5,0,1,193325,0,0,1,0
24,1,1,3.82,5,1,89968,0,743,417,4.4,1.9,0,0,92358,1,2,0,0
25,0,0,2.55,5,5,102035,0,612,122,9.1,8.9,3,4,68724,1,2,0,1
23,0,4,3.78,2,4,117141,1,548,365,9.8,2.1,2,0,145453,0,3,0,1
21,1,0,2.39,1,1,109414,1,553,485,1.6,6.8,2,0,91522,0,3,1,0
21,0,3,2.88,1,5,75370,1,348,200,5.2,9.0,3,0,140038,0,0,1,0
32,0,1,3.5,6,4,32241,0,383,312,4.6,2.0,3,4,180999,0,2,1,1
33,0,4,3.28,4,0,86393,0,396,295,7.6,10.0,1,1,199713,0,1,1,0
27,1,2,2.83,9,3,48357,1,477,339,5.4,5.3,3,0,161731,0,3,1,0
21,1,3,3.36,0,5,117858,1,481,266,1.7,5.4,2,0,111875,1,3,1,0
21,0,2,3.1,4,1,117446,0,649,490,2.5,4.1,2,2,182390,0,3,0,1
23,0,3,2.55,0,1,42232,0,644,167,3.8,4.6,1,5,118610,0,0,1,1
30,0,4,3.29,8,3,66746,1,336,467,8.1,5.1,1,4,179437,0,0,1,1
24,1,4,2.41,7,3,64083,0,668,159,8.0,2.6,1,4,66692,1,2,1,1
24,0,4,3.39,3,4,58005,0,309,246,7.9,5.4,1,5,139767,1,1,1,0
22,1,3,2.01,0,3,110994,1,756,78,8.0,6.4,2,1,98981,0,0,0,0
21,0,0,3.1,7,5,108802,0,416,473,4.7,1.2,1,2,137763,0,2,1,0
23,2,2,2.8,4,3,87954,1,740,8,6.5,7.7,1,2,90387,1,3,0,0
31,0,0,2.61,0,5,90211,0,381,388,2.3,6.1,1,4,114951,0,3,1,0
24,1,0,3.03,1,0,56065,0,425,239,3.0,2.0,3,2,123270,1,1,0,1
23,0,1,3.29,4,3,69563,0,704,133,3.9,8.6,3,5,158849,1,0,0,1
28,0,2,3.93,8,0,102084,0,587,420,5.6,5.5,2,0,159545,1,0,1,0
34,1,3,3.67,9,1,45499,0,750,364,2.7,4.8,1,4,164389,1,0,0,0
30,1,1,3.43,7,3,90733,0,311,262,8.9,4.4,0,4,87674,1,0,0,1
21,0,1,2.96,9,1,113292,1,376,316,6.6,8.1,1,4,80197,0,1,1,0
34,1,4,2.78,7,0,104984,1,272,222,5.8,1.7,2,2,61084,0,3,1,0
22,1,3,2.07,8,1,89691,0,437,488,1.1,7.3,1,4,95415,0,1,1,0
33,1,0,2.72,1,0,75975,1,354,358,6.1,6.7,1,4,71281,1,1,1,0
27,0,0,3.7,6,4,61145,1,547,101,9.2,4.8,1,1,83629,1,3,1,1
24,1,0,2.77,9,0,98218,0,415,105,3.0,9.6,1,4,178472,1,1,0,1
28,0,4,2.92,4,4,103458,1,307,439,3.0,6.0,2,5,163226,0,1,1,1
31,0,0,2.54,2,1,43265,0,696,122,9.2,6.4,3,2,60165,0,3,0,0
